가양역,송파역,46,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-언주역-선정릉역-삼성중앙역-봉은사역-종합운동장역-삼전역-석촌고분역-석촌역-송파역
송파역,가양역,46,송파역-석촌역-석촌고분역-삼전역-종합운동장역-봉은사역-삼성중앙역-선정릉역-언주역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,가락시장역,48,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-언주역-선정릉역-삼성중앙역-봉은사역-종합운동장역-삼전역-석촌고분역-석촌역-송파역-가락시장역
가락시장역,가양역,48,가락시장역-송파역-석촌역-석촌고분역-삼전역-종합운동장역-봉은사역-삼성중앙역-선정릉역-언주역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,문정역,50,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-언주역-선정릉역-삼성중앙역-봉은사역-종합운동장역-삼전역-석촌고분역-석촌역-송파역-가락시장역-문정역
문정역,가양역,50,문정역-가락시장역-송파역-석촌역-석촌고분역-삼전역-종합운동장역-봉은사역-삼성중앙역-선정릉역-언주역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,장지역,51,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-언주역-선정릉역-삼성중앙역-봉은사역-종합운동장역-삼전역-석촌고분역-석촌역-송파역-가락시장역-문정역-장지역
장지역,가양역,51,장지역-문정역-가락시장역-송파역-석촌역-석촌고분역-삼전역-종합운동장역-봉은사역-삼성중앙역-선정릉역-언주역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,산성역,58,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-언주역-선정릉역-삼성중앙역-봉은사역-종합운동장역-삼전역-석촌고분역-석촌역-송파역-가락시장역-문정역-장지역-복정역-남위례역-산성역
산성역,가양역,58,산성역-남위례역-복정역-장지역-문정역-가락시장역-송파역-석촌역-석촌고분역-삼전역-종합운동장역-봉은사역-삼성중앙역-선정릉역-언주역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,단대오거리역,62,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-언주역-선정릉역-삼성중앙역-봉은사역-종합운동장역-삼전역-석촌고분역-석촌역-송파역-가락시장역-문정역-장지역-복정역-남위례역-산성역-남한산성입구역-단대오거리역
단대오거리역,가양역,62,단대오거리역-남한산성입구역-산성역-남위례역-복정역-장지역-문정역-가락시장역-송파역-석촌역-석촌고분역-삼전역-종합운동장역-봉은사역-삼성중앙역-선정릉역-언주역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,수진역,65,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-사평역-신논현역-언주역-선정릉역-삼성중앙역-봉은사역-종합운동장역-삼전역-석촌고분역-석촌역-송파역-가락시장역-문정역-장지역-복정역-남위례역-산성역-남한산성입구역-단대오거리역-신흥역-수진역
수진역,가양역,65,수진역-신흥역-단대오거리역-남한산성입구역-산성역-남위례역-복정역-장지역-문정역-가락시장역-송파역-석촌역-석촌고분역-삼전역-종합운동장역-봉은사역-삼성중앙역-선정릉역-언주역-신논현역-사평역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,장암역,88,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-반포역-논현역-학동역-강남구청역-청담역-뚝섬유원지역-건대입구역-어린이대공원역-군자역-중곡역-용마산역-사가정역-면목역-상봉역-중화역-먹골역-태릉입구역-공릉역-하계역-중계역-노원역-마들역-수락산역-도봉산역-장암역
